transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id
TXN0025670,2023-07-07 09:27:32,1037.3,Success,Food & Dining,Mobile,East,UPI,USR02990
TXN0025671,2023-07-07 09:33:12,12163.96,Success,Utilities,Desktop,West,Credit Card,USR01560
TXN0025672,2023-07-07 09:38:02,384.35,Success,Utilities,Desktop,South,Credit Card,USR06283
TXN0025673,2023-07-07 09:40:21,932.61,Success,Food & Dining,Tablet,South,UPI,USR01305
TXN0025674,2023-07-07 09:53:56,440.51,Success,Electronics,Mobile,South,Credit Card,USR03184
TXN0025675,2023-07-07 09:59:16,10299.7,Success,Food & Dining,Desktop,North,UPI,USR09128
TXN0025676,2023-07-07 10:09:23,3458.17,Success,Healthcare,Mobile,Central,Wallet,USR03138
TXN0025677,2023-07-07 10:17:10,5921.19,Success,Food & Dining,Mobile,South,Net Banking,USR00662
TXN0025678,2023-07-07 10:21:33,555.58,Success,Retail,Mobile,Central,Wallet,USR02046
TXN0025679,2023-07-07 10:26:54,8957.1,Failed,Retail,Mobile,South,Credit Card,USR09538
TXN0025680,2023-07-07 10:39:48,55.87,Success,Electronics,Tablet,South,UPI,USR02211
TXN0025681,2023-07-07 10:47:38,388.3,Success,Food & Dining,Mobile,North,Credit Card,USR07095
TXN0025682,2023-07-07 10:56:15,2200.57,Success,Food & Dining,Tablet,West,Debit Card,USR02751
TXN0025683,2023-07-07 10:58:02,5369.72,Success,Entertainment,Desktop,Central,Credit Card,USR02968
TXN0025684,2023-07-07 10:58:42,800.69,Success,Food & Dining,Desktop,North,Credit Card,USR09020
TXN0025685,2023-07-07 11:27:29,169.34,Success,Electronics,Mobile,Central,Credit Card,USR05751
TXN0025686,2023-07-07 11:39:11,615.87,Success,Entertainment,Desktop,Central,UPI,USR01765
TXN0025687,2023-07-07 11:46:53,470.1,Success,Food & Dining,Desktop,West,Wallet,USR01596
TXN0025688,2023-07-07 11:59:55,51810.31,Success,Electronics,Desktop,Central,Credit Card,USR09639
TXN0025689,2023-07-07 12:09:56,4134.57,Success,Food & Dining,Mobile,Central,Debit Card,USR09858
TXN0025690,2023-07-07 12:11:23,530.88,Success,Travel,Mobile,South,Credit Card,USR03753
TXN0025691,2023-07-07 12:14:17,272.61,Success,Electronics,Mobile,South,UPI,USR03854
TXN0025692,2023-07-07 12:27:22,675.78,Success,Food & Dining,Mobile,South,UPI,USR09119
TXN0025693,2023-07-07 12:30:20,2195.1,Success,Food & Dining,Mobile,North,Net Banking,USR01567
TXN0025694,2023-07-07 12:31:21,1014.16,Success,Retail,Mobile,North,Credit Card,USR01009
TXN0025695,2023-07-07 12:34:25,23986.78,Success,Travel,Mobile,South,Debit Card,USR03393
TXN0025696,2023-07-07 12:36:42,739.56,Success,Healthcare,Mobile,North,Net Banking,USR00228
TXN0025697,2023-07-07 12:41:55,3799.24,Success,Utilities,Mobile,West,Credit Card,USR00172
TXN0025698,2023-07-07 12:44:08,775.29,Success,Retail,Mobile,West,Debit Card,USR07423
TXN0025699,2023-07-07 12:44:59,4925.88,Success,Utilities,Desktop,West,Credit Card,USR05120
TXN0025700,2023-07-07 13:10:13,1066.92,Success,Travel,Mobile,North,Debit Card,USR06765
TXN0025701,2023-07-07 13:14:17,6325.29,Success,Utilities,Mobile,North,Debit Card,USR06867
TXN0025702,2023-07-07 13:15:46,3027.47,Success,Utilities,Desktop,West,Debit Card,USR04014
TXN0025703,2023-07-07 13:17:01,15916.23,Success,Food & Dining,Desktop,East,Credit Card,USR04000
TXN0025704,2023-07-07 13:17:45,2329.85,Success,Travel,Mobile,West,Net Banking,USR03410
TXN0025705,2023-07-07 13:28:22,3553.27,Success,Retail,Desktop,East,UPI,USR07692
TXN0025706,2023-07-07 13:30:13,395.26,Success,Retail,Mobile,West,Wallet,USR03697
TXN0025707,2023-07-07 13:30:55,295.74,Success,Travel,Mobile,North,UPI,USR06707
TXN0025708,2023-07-07 13:31:22,4130.9,Success,Retail,Mobile,North,Credit Card,USR08164
TXN0025709,2023-07-07 13:39:20,1544.64,Success,Retail,Desktop,Central,Wallet,USR03987
TXN0025710,2023-07-07 13:41:11,4538.04,Failed,Utilities,Mobile,East,Wallet,USR09767
TXN0025711,2023-07-07 13:45:57,985.2,Success,Healthcare,Mobile,Central,Credit Card,USR02469
TXN0025712,2023-07-07 13:49:50,2444.54,Success,Healthcare,Mobile,South,Credit Card,USR09388
TXN0025713,2023-07-07 14:01:19,728.43,Success,Utilities,Mobile,Central,UPI,USR03811
TXN0025714,2023-07-07 14:11:48,3182.31,Success,Entertainment,Mobile,West,Net Banking,USR04278
TXN0025715,2023-07-07 14:14:39,592.84,Success,Utilities,Mobile,North,Net Banking,USR00166
TXN0025716,2023-07-07 14:14:53,2082.35,Success,Utilities,Desktop,North,Debit Card,USR07124
TXN0025717,2023-07-07 14:23:44,897.51,Success,Utilities,Mobile,East,Credit Card,USR01154
TXN0025718,2023-07-07 14:29:28,8345.51,Success,Entertainment,Mobile,Central,Credit Card,USR09479
TXN0025719,2023-07-07 14:32:33,769.41,Success,Utilities,Desktop,East,Credit Card,USR01067
TXN0025720,2023-07-07 14:39:34,895.67,Failed,Travel,Mobile,East,Wallet,USR00408
TXN0025721,2023-07-07 15:12:49,1291.63,Failed,Travel,Mobile,West,Net Banking,USR04150
TXN0025722,2023-07-07 15:13:53,5429.77,Failed,Travel,Mobile,South,Debit Card,USR07632
TXN0025723,2023-07-07 15:43:57,1722.52,Success,Food & Dining,Mobile,Central,UPI,USR05906
TXN0025724,2023-07-07 15:46:49,1469.3,Success,Retail,Mobile,South,Credit Card,USR00811
TXN0025725,2023-07-07 15:53:15,1187.47,Success,Retail,Mobile,North,Wallet,USR09102
TXN0025726,2023-07-07 15:55:22,2394.77,Success,Entertainment,Mobile,South,Net Banking,USR01676
TXN0025727,2023-07-07 15:56:20,881.25,Success,Retail,Tablet,West,Debit Card,USR03115
TXN0025728,2023-07-07 15:56:41,695.01,Success,Food & Dining,Mobile,East,UPI,USR02753
TXN0025729,2023-07-07 15:59:45,1433.22,Success,Retail,Mobile,South,Debit Card,USR04117
TXN0025730,2023-07-07 16:10:51,897.14,Failed,Travel,Mobile,West,Credit Card,USR06486
TXN0025731,2023-07-07 16:19:45,1022.28,Success,Retail,Tablet,South,UPI,USR06389
TXN0025732,2023-07-07 16:55:48,145.68,Success,Food & Dining,Mobile,North,Credit Card,USR09936
TXN0025733,2023-07-07 17:01:52,8739.05,Success,Travel,Tablet,North,Credit Card,USR05653
TXN0025734,2023-07-07 17:05:44,1848.59,Success,Entertainment,Mobile,East,Debit Card,USR00920
TXN0025735,2023-07-07 17:14:21,1780.09,Success,Retail,Tablet,South,UPI,USR08494
TXN0025736,2023-07-07 17:19:40,679.12,Success,Electronics,Desktop,Central,UPI,USR08047
TXN0025737,2023-07-07 17:24:24,1040.58,Success,Food & Dining,Desktop,West,Credit Card,USR09111
TXN0025738,2023-07-07 17:30:38,464.18,Failed,Food & Dining,Mobile,Central,Wallet,USR07625
TXN0025739,2023-07-07 17:34:26,629.55,Success,Food & Dining,Mobile,West,UPI,USR09411
TXN0025740,2023-07-07 17:52:11,1344.8,Success,Food & Dining,Desktop,North,Wallet,USR09681
TXN0025741,2023-07-07 18:01:10,2104.24,Success,Healthcare,Mobile,North,Credit Card,USR05384
TXN0025742,2023-07-07 18:15:50,3255.13,Success,Food & Dining,Mobile,South,Wallet,USR00755
TXN0025743,2023-07-07 18:18:27,4709.39,Failed,Travel,Mobile,North,Net Banking,USR03686
TXN0025744,2023-07-07 18:29:12,7615.14,Success,Travel,Mobile,South,Credit Card,USR06692
TXN0025745,2023-07-07 18:35:26,3869.12,Success,Electronics,Desktop,North,UPI,USR01571
TXN0025746,2023-07-07 18:53:42,1651.87,Success,Utilities,Desktop,West,Debit Card,USR02462
TXN0025747,2023-07-07 19:02:30,3042.58,Success,Healthcare,Tablet,North,Debit Card,USR04880
TXN0025748,2023-07-07 19:06:03,1492.53,Success,Travel,Mobile,South,UPI,USR08284
TXN0025749,2023-07-07 19:13:04,580.81,Success,Food & Dining,Mobile,South,Net Banking,USR05076
TXN0025750,2023-07-07 19:17:26,21244.65,Failed,Utilities,Mobile,North,UPI,USR06710
TXN0025751,2023-07-07 19:21:33,5608.81,Success,Retail,Desktop,South,UPI,USR06132
TXN0025752,2023-07-07 19:24:38,3307.49,Success,Healthcare,Tablet,South,Net Banking,USR09481
TXN0025753,2023-07-07 19:28:32,2254.54,Success,Utilities,Desktop,Central,Debit Card,USR04696
TXN0025754,2023-07-07 19:33:00,4093.01,Failed,Electronics,Desktop,North,UPI,USR07492
TXN0025755,2023-07-07 19:37:42,2599.16,Success,Retail,Mobile,North,Credit Card,USR05817
TXN0025756,2023-07-07 19:40:42,2085.6,Success,Utilities,Desktop,South,UPI,USR04856
TXN0025757,2023-07-07 20:09:02,6460.5,Failed,Travel,Desktop,South,Debit Card,USR02998
TXN0025758,2023-07-07 20:22:17,1897.32,Success,Retail,Mobile,West,UPI,USR09088
TXN0025759,2023-07-07 20:22:19,8054.29,Success,Entertainment,Desktop,South,UPI,USR00584
TXN0025760,2023-07-07 20:29:51,2148.86,Success,Food & Dining,Mobile,South,UPI,USR01392
TXN0025761,2023-07-07 20:50:44,314.66,Success,Food & Dining,Mobile,West,Credit Card,USR08337
TXN0025762,2023-07-07 20:58:56,3219.61,Success,Retail,Mobile,North,UPI,USR02213
TXN0025763,2023-07-07 21:07:04,887.67,Success,Utilities,Mobile,East,Credit Card,USR02710
TXN0025764,2023-07-07 21:08:15,546.11,Failed,Food & Dining,Mobile,South,Credit Card,USR04299
TXN0025765,2023-07-07 21:25:28,833.8,Success,Travel,Desktop,North,Net Banking,USR06914
TXN0025766,2023-07-07 21:41:59,287.44,Success,Food & Dining,Mobile,East,UPI,USR01103
TXN0025767,2023-07-07 21:51:12,4569.37,Success,Food & Dining,Mobile,East,UPI,USR02701
TXN0025768,2023-07-07 22:10:39,2990.07,Success,Electronics,Mobile,South,Credit Card,USR01735
TXN0025769,2023-07-07 22:11:41,2402.49,Failed,Travel,Tablet,South,Net Banking,USR07286
TXN0025770,2023-07-07 22:12:37,433.13,Success,Retail,Mobile,South,Debit Card,USR04449
TXN0025771,2023-07-07 22:14:28,3318.97,Failed,Healthcare,Tablet,North,Wallet,USR09077
TXN0025772,2023-07-07 22:36:32,20772.26,Success,Healthcare,Desktop,Central,Credit Card,USR08788
TXN0025773,2023-07-07 22:55:40,2263.31,Success,Utilities,Desktop,East,UPI,USR00744
TXN0025774,2023-07-07 23:15:55,900.91,Success,Utilities,Mobile,South,Debit Card,USR02803
TXN0025775,2023-07-07 23:16:00,464.03,Success,Entertainment,Mobile,East,UPI,USR06448
TXN0025776,2023-07-07 23:26:26,735.34,Success,Healthcare,Desktop,East,Debit Card,USR09817
TXN0025777,2023-07-07 23:29:30,14757.22,Success,Food & Dining,Mobile,West,UPI,USR01022
TXN0025778,2023-07-08 00:22:10,1048.48,Success,Utilities,Desktop,East,Net Banking,USR07829
TXN0025779,2023-07-08 01:01:48,256.88,Success,Retail,Mobile,South,UPI,USR09910
TXN0025780,2023-07-08 01:58:32,2645.25,Success,Healthcare,Desktop,East,Credit Card,USR04617
TXN0025781,2023-07-08 01:58:36,1045.92,Failed,Retail,Mobile,West,Wallet,USR00825
TXN0025782,2023-07-08 02:45:49,538.95,Success,Entertainment,Desktop,South,Credit Card,USR09834
TXN0025783,2023-07-08 03:01:26,3869.02,Success,Retail,Mobile,Central,Credit Card,USR08380
TXN0025784,2023-07-08 03:15:44,1199.87,Success,Electronics,Desktop,East,UPI,USR07806
TXN0025785,2023-07-08 03:20:35,2263.22,Success,Food & Dining,Desktop,South,Wallet,USR09840
TXN0025786,2023-07-08 03:35:42,2020.82,Success,Retail,Tablet,South,Debit Card,USR09971
TXN0025787,2023-07-08 04:38:14,10680.38,Success,Food & Dining,Desktop,East,Wallet,USR01398
TXN0025788,2023-07-08 05:20:39,3056.44,Success,Retail,Mobile,West,Net Banking,USR08848
TXN0025789,2023-07-08 05:23:32,3326.14,Success,Food & Dining,Desktop,South,Net Banking,USR03799
TXN0025790,2023-07-08 05:42:39,556.19,Success,Utilities,Mobile,South,Wallet,USR01983
TXN0025791,2023-07-08 05:52:47,256.71,Success,Electronics,Mobile,North,UPI,USR01339
TXN0025792,2023-07-08 06:00:45,40500.85,Success,Food & Dining,Mobile,West,Wallet,USR06613
TXN0025793,2023-07-08 06:06:04,4358.28,Success,Food & Dining,Mobile,South,UPI,USR02051
TXN0025794,2023-07-08 06:11:28,507.96,Success,Retail,Mobile,North,Credit Card,USR05054
TXN0025795,2023-07-08 06:23:13,7024.19,Failed,Food & Dining,Tablet,Central,UPI,USR01733
TXN0025796,2023-07-08 06:44:43,1931.7,Success,Food & Dining,Desktop,West,Credit Card,USR01895
TXN0025797,2023-07-08 06:53:10,1255.83,Success,Utilities,Mobile,East,Debit Card,USR06724
TXN0025798,2023-07-08 07:20:53,817.08,Failed,Travel,Mobile,North,UPI,USR09254
TXN0025799,2023-07-08 07:27:06,2488.0,Success,Utilities,Mobile,South,Credit Card,USR02621
TXN0025800,2023-07-08 08:08:12,8978.4,Success,Food & Dining,Desktop,Central,UPI,USR08074
TXN0025801,2023-07-08 08:09:24,6324.95,Success,Travel,Desktop,East,UPI,USR09224
TXN0025802,2023-07-08 08:11:20,23929.65,Success,Food & Dining,Desktop,West,UPI,USR00233
TXN0025803,2023-07-08 08:17:57,1406.08,Success,Entertainment,Mobile,South,Credit Card,USR07849
TXN0025804,2023-07-08 08:24:19,1894.86,Failed,Electronics,Mobile,East,Debit Card,USR03243
TXN0025805,2023-07-08 08:30:30,5682.16,Success,Electronics,Desktop,North,UPI,USR07227
TXN0025806,2023-07-08 09:07:52,4062.99,Success,Food & Dining,Desktop,North,Debit Card,USR08441
TXN0025807,2023-07-08 09:14:21,26546.3,Success,Utilities,Desktop,North,UPI,USR06797
TXN0025808,2023-07-08 09:30:34,27618.3,Success,Food & Dining,Mobile,East,Debit Card,USR06585
TXN0025809,2023-07-08 09:31:29,1238.31,Success,Food & Dining,Mobile,North,Debit Card,USR01498
TXN0025810,2023-07-08 09:33:04,159.78,Success,Utilities,Mobile,East,UPI,USR00233
TXN0025811,2023-07-08 09:35:44,65.9,Success,Healthcare,Desktop,West,UPI,USR02986
TXN0025812,2023-07-08 09:38:31,3076.31,Success,Utilities,Mobile,North,Credit Card,USR02161
TXN0025813,2023-07-08 09:52:15,1139.99,Success,Travel,Mobile,South,UPI,USR01422
TXN0025814,2023-07-08 09:58:43,4378.37,Success,Food & Dining,Mobile,Central,Debit Card,USR06194
TXN0025815,2023-07-08 10:00:33,903.15,Success,Food & Dining,Mobile,West,UPI,USR03957
TXN0025816,2023-07-08 10:20:22,13137.86,Success,Retail,Desktop,Central,Credit Card,USR06274
TXN0025817,2023-07-08 10:29:02,394.55,Success,Utilities,Mobile,South,Credit Card,USR09679
TXN0025818,2023-07-08 10:42:27,972.61,Success,Retail,Desktop,North,Credit Card,USR08992
TXN0025819,2023-07-08 11:21:53,975.21,Success,Electronics,Desktop,North,Credit Card,USR01492
TXN0025820,2023-07-08 11:22:35,3426.81,Success,Utilities,Desktop,West,Debit Card,USR04820
TXN0025821,2023-07-08 11:33:42,1011.48,Success,Retail,Desktop,East,UPI,USR07163
TXN0025822,2023-07-08 11:40:04,1119.38,Failed,Food & Dining,Mobile,East,Credit Card,USR05498
TXN0025823,2023-07-08 11:41:18,7758.22,Success,Electronics,Mobile,North,UPI,USR00002
TXN0025824,2023-07-08 11:43:52,6721.05,Success,Retail,Desktop,East,Wallet,USR04021
TXN0025825,2023-07-08 11:45:36,2749.18,Success,Travel,Mobile,Central,Debit Card,USR07860
TXN0025826,2023-07-08 11:45:53,505.47,Success,Entertainment,Mobile,West,Wallet,USR07140
TXN0025827,2023-07-08 11:55:56,2962.75,Success,Retail,Desktop,East,UPI,USR01337
TXN0025828,2023-07-08 12:04:55,4874.29,Success,Utilities,Mobile,North,Net Banking,USR09048
TXN0025829,2023-07-08 12:23:03,1560.4,Success,Food & Dining,Desktop,South,UPI,USR00992
TXN0025830,2023-07-08 12:25:43,711.89,Success,Healthcare,Mobile,South,UPI,USR02940
TXN0025831,2023-07-08 12:32:55,967.95,Success,Travel,Mobile,West,Credit Card,USR08519
TXN0025832,2023-07-08 12:37:02,2501.21,Failed,Retail,Mobile,South,UPI,USR01664
TXN0025833,2023-07-08 12:39:50,9361.79,Success,Food & Dining,Desktop,North,Credit Card,USR06781
TXN0025834,2023-07-08 12:44:30,612.86,Success,Retail,Desktop,East,Debit Card,USR09520
TXN0025835,2023-07-08 12:47:20,3012.76,Success,Travel,Mobile,North,UPI,USR09911
TXN0025836,2023-07-08 12:51:02,6308.77,Failed,Electronics,Mobile,South,UPI,USR09752
TXN0025837,2023-07-08 12:52:00,3112.17,Success,Retail,Desktop,North,UPI,USR01154
TXN0025838,2023-07-08 13:04:23,5940.42,Success,Retail,Mobile,West,UPI,USR08864
TXN0025839,2023-07-08 13:04:47,945.04,Success,Retail,Mobile,South,Credit Card,USR00590
TXN0025840,2023-07-08 13:13:00,1444.93,Success,Food & Dining,Mobile,North,UPI,USR06002
TXN0025841,2023-07-08 13:26:05,347.28,Success,Food & Dining,Desktop,East,UPI,USR03271
TXN0025842,2023-07-08 13:36:31,823.47,Success,Utilities,Mobile,South,UPI,USR06804
TXN0025843,2023-07-08 13:40:28,673.58,Success,Food & Dining,Mobile,North,UPI,USR06207
TXN0025844,2023-07-08 13:41:41,552.41,Success,Travel,Mobile,West,Net Banking,USR02031
TXN0025845,2023-07-08 13:43:12,3901.16,Success,Retail,Mobile,Central,Debit Card,USR09559
TXN0025846,2023-07-08 13:50:44,245.58,Success,Healthcare,Mobile,East,Credit Card,USR04855
TXN0025847,2023-07-08 13:51:52,388.8,Failed,Travel,Mobile,East,Credit Card,USR09642
TXN0025848,2023-07-08 13:54:26,4685.35,Failed,Electronics,Mobile,West,UPI,USR09927
TXN0025849,2023-07-08 14:11:28,1337.55,Success,Healthcare,Desktop,East,Wallet,USR08593
TXN0025850,2023-07-08 14:14:51,494.4,Success,Retail,Mobile,East,UPI,USR03409
TXN0025851,2023-07-08 14:33:57,3216.0,Success,Travel,Tablet,North,Credit Card,USR06769
TXN0025852,2023-07-08 14:42:03,1368.47,Success,Food & Dining,Tablet,West,Credit Card,USR03041
TXN0025853,2023-07-08 14:46:21,2464.02,Success,Entertainment,Desktop,South,UPI,USR01141
TXN0025854,2023-07-08 14:48:24,2297.73,Success,Retail,Desktop,East,Debit Card,USR02461
TXN0025855,2023-07-08 14:55:13,1344.43,Success,Utilities,Mobile,West,UPI,USR07594
TXN0025856,2023-07-08 14:58:29,662.8,Success,Electronics,Tablet,East,Credit Card,USR09427
TXN0025857,2023-07-08 15:14:05,1263.27,Success,Retail,Desktop,Central,Debit Card,USR06565
TXN0025858,2023-07-08 15:17:51,2657.02,Success,Travel,Mobile,Central,Debit Card,USR02664
TXN0025859,2023-07-08 15:25:27,2985.06,Success,Travel,Tablet,North,UPI,USR07523
TXN0025860,2023-07-08 15:28:24,2634.22,Success,Utilities,Mobile,West,Debit Card,USR07413
TXN0025861,2023-07-08 15:41:59,1210.73,Success,Electronics,Tablet,North,Net Banking,USR01109
TXN0025862,2023-07-08 15:43:02,2715.54,Failed,Retail,Tablet,East,UPI,USR07480
TXN0025863,2023-07-08 15:49:26,310.37,Success,Travel,Mobile,Central,Credit Card,USR05666
TXN0025864,2023-07-08 16:05:38,2929.84,Success,Electronics,Tablet,North,Debit Card,USR04353
TXN0025865,2023-07-08 16:18:08,4769.81,Success,Food & Dining,Desktop,South,Wallet,USR03195
TXN0025866,2023-07-08 16:22:29,50.0,Success,Electronics,Desktop,East,UPI,USR00022
TXN0025867,2023-07-08 16:46:25,6375.17,Success,Healthcare,Tablet,West,UPI,USR02346
TXN0025868,2023-07-08 16:47:58,11794.18,Success,Electronics,Desktop,West,Wallet,USR00737
TXN0025869,2023-07-08 16:55:10,3190.62,Failed,Healthcare,Mobile,North,Debit Card,USR07995
TXN0025870,2023-07-08 17:00:55,136.96,Success,Utilities,Mobile,West,Credit Card,USR03350
TXN0025871,2023-07-08 17:06:23,2068.41,Success,Retail,Mobile,North,UPI,USR09603
TXN0025872,2023-07-08 17:08:31,699.03,Success,Retail,Mobile,West,UPI,USR08369
TXN0025873,2023-07-08 17:11:27,1925.13,Success,Food & Dining,Mobile,North,UPI,USR02721
TXN0025874,2023-07-08 17:18:47,2867.83,Success,Food & Dining,Desktop,South,Credit Card,USR06425
TXN0025875,2023-07-08 17:21:49,4036.07,Success,Healthcare,Desktop,North,UPI,USR07047
TXN0025876,2023-07-08 17:27:28,2372.77,Success,Entertainment,Tablet,East,UPI,USR03359
TXN0025877,2023-07-08 17:30:08,1327.13,Success,Food & Dining,Desktop,North,Credit Card,USR01991
TXN0025878,2023-07-08 17:49:45,10071.03,Success,Utilities,Desktop,South,UPI,USR05665
TXN0025879,2023-07-08 17:51:18,649.35,Failed,Utilities,Mobile,Central,UPI,USR00483
TXN0025880,2023-07-08 18:06:02,390.55,Success,Electronics,Mobile,Central,Credit Card,USR06411
TXN0025881,2023-07-08 18:11:11,1307.04,Success,Food & Dining,Mobile,East,Net Banking,USR07946
TXN0025882,2023-07-08 18:14:23,1185.06,Success,Healthcare,Mobile,South,UPI,USR02502
TXN0025883,2023-07-08 18:16:25,663.73,Success,Utilities,Desktop,South,Credit Card,USR09704
TXN0025884,2023-07-08 18:16:31,3479.28,Success,Utilities,Mobile,East,UPI,USR05969
TXN0025885,2023-07-08 18:30:36,970.85,Success,Retail,Mobile,West,Debit Card,USR09120
TXN0025886,2023-07-08 18:32:05,4194.36,Failed,Electronics,Tablet,Central,UPI,USR03490
TXN0025887,2023-07-08 18:40:12,251.89,Success,Food & Dining,Desktop,East,Wallet,USR05594
TXN0025888,2023-07-08 18:44:42,728.18,Success,Healthcare,Mobile,North,Wallet,USR00962
TXN0025889,2023-07-08 18:50:51,6136.18,Success,Healthcare,Tablet,East,UPI,USR09219
TXN0025890,2023-07-08 19:28:59,917.42,Success,Retail,Mobile,North,UPI,USR09936
TXN0025891,2023-07-08 19:44:02,727.77,Success,Retail,Mobile,East,Credit Card,USR02114
TXN0025892,2023-07-08 19:47:16,10769.54,Failed,Food & Dining,Mobile,South,Credit Card,USR08572
TXN0025893,2023-07-08 19:53:09,9654.0,Failed,Entertainment,Mobile,Central,Debit Card,USR08706
TXN0025894,2023-07-08 19:53:32,457.38,Success,Retail,Desktop,North,Credit Card,USR02474
TXN0025895,2023-07-08 19:55:49,1373.13,Success,Food & Dining,Mobile,South,UPI,USR03181
TXN0025896,2023-07-08 20:03:53,2029.58,Success,Retail,Mobile,East,UPI,USR02342
TXN0025897,2023-07-08 20:09:31,2930.59,Success,Retail,Mobile,North,Net Banking,USR05297
TXN0025898,2023-07-08 20:11:46,340.38,Success,Entertainment,Desktop,East,Net Banking,USR09331
TXN0025899,2023-07-08 20:20:36,384.52,Success,Electronics,Mobile,North,UPI,USR02542
TXN0025900,2023-07-08 20:20:43,2819.82,Success,Healthcare,Desktop,South,Wallet,USR08297
TXN0025901,2023-07-08 20:27:21,5644.32,Success,Utilities,Mobile,Central,UPI,USR03033
TXN0025902,2023-07-08 20:43:18,1113.11,Failed,Electronics,Mobile,West,Debit Card,USR02486
TXN0025903,2023-07-08 20:55:19,994.72,Success,Healthcare,Desktop,South,Debit Card,USR04581
TXN0025904,2023-07-08 20:59:53,2135.54,Success,Food & Dining,Mobile,West,Credit Card,USR09964
TXN0025905,2023-07-08 21:32:48,2125.83,Success,Travel,Mobile,Central,Wallet,USR01054
